Growth (%),Date,Real Exchange Rate Growth (%),RER Index,France Inflation (%),US Inflation (%),France IP Growth (%),US IP Growth (%),France YoY IP Growth (%),US YoY IP Growth (%),France Reserves Index,US Reserves Index_x,US Inflation Rate (%),US Reserves Index_y
3.3523574481145957,1983-08-31,3.071204305213593,,0.5738950919147445,0.3003003003002158,-26.058918364355776,3.4682080924856695,2.3326572008113944,4.80093676815001,3040.92933034601,152.47857890725192,0.3003003003002158,152.47857890725192
,1983-09-01,,6.788204266734799,,,,,,,,,,
0.24874384362081337,1983-09-30,-0.035333797638426034,,0.7845981023176796,0.49900199600807493,45.986124876114886,2.761372705506715,1.0565312843030528,7.12146422628952,3030.3515937636,154.54690999843567,0.49900199600807493,154.54690999843567
,1983-10-01,,6.662463779626267,,,,,,,,,,
-1.382065406354771,1983-10-31,-1.8523379993839573,,0.7784900838929021,0.29791459781520757,3.1093007467752454,0.3572538055296892,-0.6020942408376806,8.716136631331107,3034.5281824697563,155.51271575512789,0.29791459781520757,155.51271575512789
,1983-11-01,,6.8344738961003495,,,,,,,,,,
2.8104164049327363,1983-11-30,2.581779386179739,,0.4213438334951247,0.19801980198035363,6.031077166183851,-1.0060362173037851,2.6255416772877904,9.221311475409898,3041.096621706446,157.2971296335876,0.19801980198035363,157.2971296335876
,1983-12-01,,6.992070493521842,,,,,,,,,,
2.5622828058541325,1983-12-31,2.305906786935208,,0.34965932995316695,0.09881422924900019,-4.359165424739242,-0.10944340212640791,2.4477850206198415,10.747096550528767,2818.2518228332087,157.7315975802661,0.09881422924900019,157.7315975802661
,1984-01-01,,7.160059393277103,,,,,,,,,,
2.5090076239601355,1984-01-31,2.4025630163612144,,0.696862988512259,0.5923000987165139,4.648746915984958,3.2555955548599025,3.3205128205127776,11.586603518267967,2796.8908103683393,158.3859739633188,0.5923000987165139,158.3859739633188
,1984-02-01,,6.926784179337006,,,,,,,,,,
-3.1307829285040945,1984-02-29,-3.2580066885915637,,0.622830725261414,0.49067713444563843,1.5138354634569806,1.3339396695467354,2.9704216488356527,12.258606213266155,2789.025432167108,162.7344658973111,0.49067713444563843,162.7344658973111
,1984-03-01,,6.626816950527381,,,,,,,,,,
-3.860340510146465,1984-03-31,-4.330540999161547,,0.6877568539928491,0.1953124999999556,-0.8311942305341158,0.6282722513090144,1.8197791164659138,12.191460973982714,2846.5180921594106,163.4662097106157,0.1953124999999556,163.4662097106157
,1984-04-01,,6.7108964544615555,,,,,,,,,,
1.3971856459043197,1984-04-30,1.2687766172186699,,0.6147475866590257,0.4873294346979362,-3.488228768642898,-0.7730043109856144,0.5780346820809523,11.30565282641336,2866.8659299885016,161.64316139015597,0.4873294346979362,161.64316139015597
,1984-05-01,,6.971529146141331,,,,,,,,,,
4.144892526128974,1984-05-31,3.883723932389116,,0.54311589612277,0.29097963142572514,0.4853128991060496,-0.10486891385774744,2.474602761135891,11.096301232922269,2887.2165985636266,162.24198142653384,0.29097963142572514,162.24198142653384
,1984-06-01,,6.934075942181071,,,,,,,,,,
-0.3562172333400282,1984-06-30,-0.5372308309288254,,0.4726547287515981,0.2901353965185205,-2.808845958312167,2.489502099580121,-0.299869621903448,10.779704976495408,2863.3751435593463,161.46949077452757,0.2901353965185205,161.46949077452757
,1984-07-01,,7.176975596569241,,,,,,,,,,
3.798189968882859,1984-07-31,3.502985205434128,,0.6720419786267806,0.38572806171637275,-7.885445272655867,-3.08750365817968,3.239044408618086,9.380677126341897,2896.682852411256,160.7395584214132,0.38572806171637275,160.7395584214132
,1984-08-01,,7.266647815732382,,,,,,,,,,
1.400521763170004,1984-08-31,1.2494429994440281,,0.534033682351498,0.3842459173872381,-25.7808063600228,2.627208213800225,3.6273538156589957,8.491620111731567,2911.3099593373,162.46327274521937,0.3842459173872381,162.46327274521937
,1984-09-01,,7.609693960916668,,,,,,,,,,
4.706612514636266,1984-09-30,4.720830758325545,,0.4648266533131329,0.4784688995214115,43.64957918898247,0.9857289980874873,1.9687712152071102,6.616961789375475,2915.2983713981544,160.3445372847633,0.4784688995214115,160.3445372847633
,1984-10-01,,7.694242023116541,,,,,,,,,,
1.4893685702277226,1984-10-31,1.111057325486553,,0.6609374749948493,0.28571428571442237,4.766977363515323,-0.7430069930069672,3.6081116671057067,5.448073053706759,2923.476532792908,161.5747853268465,0.28571428571442237,161.5747853268465
,1984-11-01,,7.4710130863179325,,,,,,,,,,
-2.5824811679125315,1984-11-30,-2.9012466221876143,,0.3282899555206109,0.0,1.8429079816980387,-0.8953471304857463,-0.4843517138598097,5.5659787367104085,2928.3112184108886,162.31028708594295,0.0,162.31028708594295
,1984-12-01,,7.718652549190143,,,,,,,,,,
3.5175112436097278,1984-12-31,3.314670447114132,,0.19633300442014612,0.0,-5.1416448271559005,-0.6812796208530925,-1.2985326580962298,4.9616528408201965,2658.761683365718,163.27476960967297,0.0,163.27476960967297
,1985-01-01,,7.856262171400193,,,,,,,,,,
2.1207143461082323,1985-01-31,1.782819233448829,,0.5225406285734202,0.18993352326679425,2.4733587685831004,1.0140172979421047,-3.350291599453903,2.683037744429284,2661.1493271886307,160.68496771872387,0.18993352326679425,160.68496771872387
,1985-02-01,,8.154290424857406,,,,,,,,,,
3.840918944117555,1985-02-28,3.793512066618021,,0.519824335224639,0.4739336492889823,-1.0142508666067584,1.668142899320868,-5.7572423909056365,3.021690351533257,2682.0774318286344,160.18364963436625,0.4739336492889823,160.18364963436625
,1985-03-01,,8.160199635925112,,,,,,,,,,
0.40513568073716755,1985-03-31,0.07246750802121227,,0.7110402040547914,0.3773584905661487,5.006485084306078,-0.3194424277623953,-0.20954024405268612,2.051434517615469,2691.3430475403957,165.88852303498695,0.3773584905661487,165.88852303498695
,1985-04-01,,7.577235219426609,,,,,,,,,,
-6.925777580668113,1985-04-30,-7.1439969915933705,,0.7060375790871376,0.46992481202994263,-2.915019762845872,-1.5877640203931676,0.3831417624521327,1.2134831460674844,2725.492986780274,165.88863399157447,0.46992481202994263,165.88863399157447
,1985-05-01,,7.61484533212667,,,,,,,,,,
0.6322254442188369,1985-05-31,0.4963566737856473,,0.5098850703862068,0.3741814780169328,-4.580152671755789,-0.10361160449977591,-4.677173360447484,1.2147570485903536,2768.0951968834106,167.23956293236117,0.3741814780169328,167.23956293236117
,1985-06-01,,7.501728262045968,,,,,,,,,,
-1.3863811545081317,1985-06-30,-1.4854808620139215,,0.38046519780261523,0.2795899347622699,2.453333333333396,2.2373684990368847,0.4838498757682608,0.9657594381036194,2786.510916473118,168.66615570398395,0.2795899347622699,168.66615570398395
,1985-07-01,,7.117153649333034,,,,,,,,,,
-4.943572392230755,1985-07-31,-5.126480182688575,,0.3790231466380467,0.18587360594812807,-6.168662155127535,-3.8985507246377282,2.356615559341191,0.12079118224366248,2779.8322381499715,173.26314887985345,0.18587360594812807,173.26314887985345
,1985-08-01,,6.837747842122924,,,,,,,,,,
-3.9830136183921505,1985-08-31,-3.92580827921698,,0.12587540936896957,0.1855287569572761,-26.879334257975106,2.9859749660685386,0.8416220351950221,0.4707959393852379,2723.749737553942,173.64995942374122,0.1855287569572761,173.64995942374122
,1985-09-01,,6.956269089574987,,,,,,,,,,
1.5790523339707319,1985-09-30,1.7333374992556827,,0.12570006265344436,0.2777777777777102,42.92488619119874,1.4789866744765678,0.33288948069225555,0.961538461538658,2752.6855252377695,178.97986525989427,0.2777777777777102,178.97986525989427
,1985-10-01,,6.48489251330411,,,,,,,,,,
-6.827814798988285,1985-10-31,-6.7762843875218355,,0.3138641790251917,0.3693444136658508,13.032514930325245,-1.1832611832613082,8.248601931875864,0.5137237633935587,2759.8519775241325,194.69672454497587,0.3693444136658508,194.69672454497587
,1985-11-01,,6.3514995246723505,,,,,,,,,,
-2.1431670281995774,1985-11-30,-2.0569807187720723,,0.18774972219750552,0.27598896044152,-2.7709287307737807,-0.9345794392522477,3.3445650817420125,0.4739336492891377,2785.466016598027,200.27718070995246,0.27598896044152,200.27718070995246
,1985-12-01,,6.202947655995837,,,,,,,,,,
-2.4852430775466727,1985-12-31,-2.3388471982004333,,0.12491492921180569,0.2752293577980902,-2.1253471802922475,0.45695754716978954,6.630706485988558,1.625410080524925,3014.8217460419037,201.84159542331358,0.2752293577980902,201.84159542331358
,1986-01-01,,6.05428147930732,,,,,,,,,,
-2.603138314454956,1986-01-31,-2.3967020992804122,,0.062388029101634324,0.27447392497725875,-0.43183220234429553,1.8635363169478225,3.6076518166643146,2.4800708591673937,2988.596961319312,204.11795066781923,0.27447392497725875,204.11795066781923
,1986-02-01,,5.781646773423123,,,,,,,,,,
-4.4798612963457,1986-02-28,-4.503171958819941,,-0.24937956169714948,-0.27372262773734946,-2.8252788104087934,0.24488619994236238,1.7120622568092658,1.0454479454044208,3015.121877422537,212.67999189068175,-0.27372262773734946,212.67999189068175
,1986-03-01,,5.5811754041161095,,,,,,,,,,
-2.7813071585149562,1986-03-31,-3.4673749048200864,,0.25000301812798664,-0.4574565416284204,3.136954858454355,-1.666906164678783,-0.09881422924916672,-0.3204661325564073,3010.07772777236,209.94213938146865,-0.4574565416284204,209.94213938146865
,1986-04-01,,5.736278700069869,,,,,,,,,,
3.3534877709000543,1986-04-30,2.779043565614714,,0.37406086197846466,-0.18382352941170854,4.339762611276021,-0.23381557796298136,7.36641221374037,1.0509177027825167,3306.878995206084,217.2957470009932,-0.18382352941170854,217.2957470009932
,1986-05-01,,5.672727580723014,,,,,,,,,,
-1.1352898671557976,1986-05-31,-1.107880608138534,,0.2484502067123362,0.27624309392255686,-10.084133191136358,-0.8056247253552584,1.1733333333333373,0.3407912283299508,3308.8357116675033,211.48714508921978,0.27624309392255686,211.48714508921978
,1986-06-01,,5.697956034575513,,,,,,,,,,
0.2038033929750993,1986-06-30,0.4447323354329624,,0.3097804348152211,0.5509641873276738,6.00948866631521,2.1854695806262647,4.685059864653751,0.28985507246377384,3496.9758370486934,217.775657972494,0.5509641873276738,217.775657972494
